,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active
140,140,bplustree,682,1,0,0,0,0.031040208,0,0.266,0,3364492.15,3044064.589,100,10,10,99,76.69946174,245.906,26.90333333,0.266
141,141,bplustree,690,0.997434661,0,0,0,0.065968592,0,0.26946046,0,12364754.38,12452394.23,97.35221537,10.87661245,9.914189568,96.34324173,76.97208637,972.045,25.91333333,0.26946046
142,142,bplustree,697,0.996513767,0,0,0,0.066139317,0,0.26914207,0,13620959.08,16839021.83,97.96200441,10.95704846,9.88876652,96.155837,76.89861013,971.12,26.39,0.26914207
143,143,bplustree,705,0.996751897,0,0,0,0.067630473,0,0.267936953,0,13313009.54,13193928.4,97.61179218,10.96906013,9.970227671,96.68651489,79.20953357,987.676,25.63333333,0.267936953
144,144,bplustree,712,0.997095597,0,0,0,0.067465238,0,0.267907879,0,13697391.35,13418268.07,97.04403244,10.89281576,9.908458864,96.12224797,79.04212109,987.263,26.47333333,0.267907879
145,145,bplustree,720,0.99636706,0,0,0,0.068362001,0,0.267432827,0,17744106.98,12796489.61,97.19168072,10.89657111,9.954468803,96.25857223,80.20026588,985.326,25.34,0.267432827
146,146,bplustree,727,0.997743695,0,0,0,0.069183578,0,0.267889736,0,13197210.75,13454612.41,97.18533724,10.89442815,9.962463343,96.24985337,82.58036422,1009.459,25.06,0.267889736
147,147,bplustree,735,0.997451381,0,0,0,0.069651861,0,0.265106242,0,13151289.15,13120306.21,97.68247299,10.91116447,10.8997599,96.71968788,81.48566807,983.478,25.10333333,0.265106242
148,148,bplustree,742,0.996360294,0,0,0,0.070145221,0,0.265367647,0,13108358.83,16868028.98,97.15931373,10.88480392,10.86703431,96.21384804,82.45304902,995.763,25.76,0.265367647
149,149,bplustree,750,0.997130019,0,0,0,0.070957935,0,0.267048438,0,13125045.76,12994127.19,97.65583174,11.05481198,10.97323136,96.69534736,81.47349713,956.184,24.55666667,0.267048438
150,150,bplustree,757,0.99695058,0,0,0,0.071298963,0,0.266764491,0,13595946.89,13464810.25,97.40695546,10.97376449,10.90787065,96.41122636,82.65769616,973.214,24.7,0.266764491
151,151,bplustree,765,0.997230999,0,0,0,0.071650509,0,0.264802513,0,12933802.04,12931910.05,97.28725314,11.86116098,10.88689408,96.3614602,83.12664213,965.701,24.44666667,0.264802513
152,152,bplustree,772,0.997401293,0,0,0,0.072166275,0,0.265037603,0,13197033.68,13157787.96,97.88425382,11.9506463,11.02408931,96.9559342,83.6203537,971.708,24.54333333,0.265037603
153,153,bplustree,780,0.99699013,0,0,0,0.074117212,0,0.266829735,0,13422179.25,13618517.36,97.15977791,11.86428131,10.95681678,96.18692165,84.51078655,954.375,23.63666667,0.266829735
154,154,bplustree,787,0.997601223,0,0,0,0.073851988,0,0.266724771,0,13474151.1,13413678.01,97.66238532,11.93027523,11.08440367,97.55779817,84.87499144,962.254,23.94,0.266724771
155,155,bplustree,795,0.997131432,0,0,0,0.075194668,0,0.265101054,0,13358600.94,13516189.96,97.22566646,11.94482331,10.95970242,96.25790453,87.51947985,976.391,23.88333333,0.265101054
156,156,bplustree,802,0.997070649,0,0,0,0.074881182,0,0.264743096,0,13828540.27,13943161.02,97.21323057,11.91072575,10.94797688,96.24855491,85.05131407,954.251,24.07666667,0.264743096
157,157,bplustree,810,0.997531532,0,0,0,0.076278636,0,0.26633462,0,12968593.06,13247454.89,97.26640927,11.90604891,11.9002574,96.38996139,87.31256628,956.691,23.16666667,0.26633462
158,158,bplustree,817,0.995228192,0,0,0,0.075692162,0,0.266018963,0,23889007.43,13001822.21,97.12642225,11.88621997,11.83944374,96.17446271,87.15368142,949.646,23.19,0.266018963
159,159,bplustree,825,0.99705992,0,0,0,0.077815579,0,0.2649747,0,13664375.39,13802583.17,96.48335553,11.82689747,11.80758988,95.56125166,88.35483089,951.953,23.10333333,0.2649747
160,160,bplustree,832,0.997488157,0,0,0,0.077621606,0,0.264740035,0,12382242.71,12947050.83,98.10803004,12.03292894,12.02426343,97.18428654,87.79674061,944.214,23.25,0.264740035
161,161,bplustree,840,0.99697448,0,0,0,0.07880591,0,0.266393553,0,13785177.7,14175071.51,97.45869711,12.90396239,11.93418402,96.43922095,88.91966823,938.108,22.64666667,0.266393553
162,162,bplustree,847,0.997286105,0,0,0,0.082438056,0,0.266201916,0,13054709.49,13359056.64,96.70978782,12.79671458,11.80355921,95.72963723,90.08639357,947.817,22.30333333,0.266201916
163,163,bplustree,855,0.99721902,0,0,0,0.080087896,0,0.264293228,0,13125690.01,12881510.51,97.21469741,12.85158501,11.88760807,96.23198847,91.07541282,947.853,22.31333333,0.264293228
164,164,bplustree,862,0.996872078,0,0,0,0.080338312,0,0.264487013,0,13695561.2,13938507.11,97.23831169,12.87857143,11.89805195,96.3038961,90.39598766,940.982,22.4,0.264487013
165,165,bplustree,870,0.999925532,0,0,0,0.003015957,0,0.263962766,0,557895.0213,548222.7287,100,13,13,99,91.81546277,253.235,21.7,0.263962766
166,166,bplustree,877,0.997031565,0,0,0,0.083526528,0,0.265904634,0,12842351.62,13247567.5,97.20282069,12.90866353,12.86971122,96.22834117,92.01800873,936.043,21.82333333,0.265904634
167,167,bplustree,885,0.995302181,0,0,0,0.081438629,0,0.263450467,0,15046924.68,11428747.58,95.64485981,12.65669782,12.60623053,94.70218069,91.71287414,937.067,21.73333333,0.263450467
168,168,bplustree,892,0.997262373,0,0,0,0.082577627,0,0.26383322,0,12631804.11,12697281.13,97.05152542,12.81084746,12.8,96.03525424,93.70024746,940.484,21.61,0.26383322
169,169,bplustree,900,0.99676338,0,0,0,0.084046479,0,0.263960563,0,13200844.65,13420777.07,97.14084507,13.66126761,12.86197183,96.16690141,93.57374648,924.576,21.46,0.263960563
170,170,bplustree,907,0.997287136,0,0,0,0.084803127,0,0.264170576,0,13953816.49,14125236.27,97.40298507,13.82515991,12.91257996,96.43710021,93.73563255,929.026,21.17666667,0.264170576
171,171,bplustree,915,0.99669744,0,0,0,0.08813654,0,0.261728472,0,13251995.19,13387784.98,97.58960434,13.80527541,12.84018619,96.55546936,95.98441893,940.997,21.55,0.261728472
172,172,bplustree,922,0.993404145,0,0,0,0.085278312,0,0.263467061,0,15177405.4,14231860.86,96.96373057,13.83789785,12.87416728,96.00074019,94.73197631,926.18,21.67666667,0.263467061
173,173,bplustree,930,0.996352324,0,0,0,0.0865997,0,0.263349325,0,12711451,12947177.18,97.26386807,13.91454273,12.98950525,96.27736132,94.41075037,909.07,21.33666667,0.263349325
174,174,bplustree,937,1,0,0,0,0.085,0,0.261018617,0,13099041,14696485,99.82446809,14,13,99,96.84111968,315.626,21.14666667,0.261018617
175,175,bplustree,945,0.996743243,0,0,0,0.087748222,0,0.261421053,0,13475676.05,13912245.84,96.6571835,13.73897582,13.73897582,95.6571835,96.44821693,920.448,21.45,0.261421053
176,176,bplustree,952,0.999767196,0,0,0,0.087748222,0,0.26189418,0,13475676.05,13912245.84,100,14,14,99,95.69568254,209.271,21.29333333,0.26189418
177,177,bplustree,960,0.996781341,0,0,0,0.08821793,0,0.261456268,0,13101619.85,13245293.48,97.3287172,13.90233236,13.83819242,96.30393586,97.66503353,915.104,20.82,0.261456268
178,178,bplustree,967,0.996017291,0,0,0,0.088613112,0,0.26096902,0,14033808.94,17492449.04,97.84365994,13.93659942,13.88688761,96.82708934,98.14681412,919.796,21.10666667,0.26096902
179,179,bplustree,975,0.996832476,0,0,0,0.089398971,0,0.260277737,0,12630681.4,12755676.46,96.21528288,13.72961058,13.67156503,95.22483468,97.9090147,913.718,21.20666667,0.260277737
180,180,bplustree,982,0.999142857,0,0,0,0.085142857,0,0.259809524,0,13813540.71,15379147,100,15,14,99,98.9362381,165.128,21.01,0.259809524
181,181,bplustree,990,0.997119469,0,0,0,0.090928466,0,0.260505162,0,12967041.31,12771569.54,97.37315634,14.82079646,13.87241888,96.34070796,98.14310029,898.381,21.40333333,0.260505162
182,182,bplustree,997,0.996482087,0,0,0,0.091653427,0,0.260577103,0,14229152.84,14302820.89,96.61682243,14.77492212,13.82866044,95.66121495,99.67940888,915.084,20.55333333,0.260577103
183,183,bplustree,1005,0.996148858,0,0,0,0.092525424,0,0.259022845,0,14114532.1,14572413.1,97.32129698,14.87914517,13.94178335,96.35077377,100.2003242,907.228,21.27666667,0.259022845
184,184,bplustree,1012,0.997023463,0,0,0,0.092105987,0,0.259313916,0,14667554.68,14869213.54,96.59304207,14.71116505,13.75,95.60679612,100.0169782,907.866,21,0.259313916
185,185,bplustree,1020,0.995221423,0,0,0,0.093205436,0,0.257918465,0,14312433.61,17304133.81,96.50359712,14.71942446,13.81215028,95.56594724,105.3945556,943.936,20.98,0.257918465
186,186,bplustree,1027,0.997195011,0,0,0,0.093077098,0,0.258633409,0,13261380.58,13663860.65,97.23507181,14.84353741,14.79289494,96.44066515,100.5002154,894.523,20.99333333,0.258633409
187,187,bplustree,1035,0.99618258,0,0,0,0.093318258,0,0.257353434,0,13355579.91,13054017.05,97.33500838,14.89698492,14.82077052,96.38023451,102.3888652,906.894,20.96666667,0.257353434
188,188,bplustree,1042,0.997080532,0,0,0,0.094652854,0,0.257556685,0,13649777.95,13910195.07,97.7185301,14.9421423,14.87490227,96.7185301,101.3803026,892.802,21.09333333,0.257556685
189,189,bplustree,1050,0.996503728,0,0,0,0.09603894,0,0.25756338,0,13806834.07,13395524.81,96.11101906,14.69676885,14.68765534,95.18227009,103.2348766,901.919,20.51,0.25756338
190,190,bplustree,1057,0.996018721,0,0,0,0.096311232,0,0.257553042,0,14258404.14,13982455.5,96.93525741,14.78549142,14.77535101,95.96645866,102.8685343,898.765,20.86666667,0.257553042
191,191,bplustree,1065,0.99832,0,0,0,0.096311232,0,0.25416,0,26199.04,29645.96,100,15,15,99,103.97092,231.119,20.85333333,0.25416
192,192,bplustree,1072,0.996548969,0,0,0,0.099213918,0,0.256708763,0,12437071.64,12533181.49,97.23453608,15.78006873,15.07817869,96.25601375,104.6730533,898.089,20.35,0.256708763
193,193,bplustree,1080,0.996734085,0,0,0,0.096766317,0,0.255421434,0,13397728.22,13274300.84,96.77518131,15.74939565,14.76470588,95.87026591,106.4926704,913.081,20.48666667,0.255421434
194,194,bplustree,1087,0.996285117,0,0,0,0.097861204,0,0.255326087,0,13745990.26,13787894.93,97.06772575,15.79431438,14.80685619,96.14130435,104.6392776,898.261,20.85333333,0.255326087
195,195,bplustree,1095,0.992480424,0,0,0,0.098468189,0,0.253756117,0,15172423.23,22104946.33,96.32055465,15.67455139,14.73164763,95.32952692,104.9831223,893.938,20.64333333,0.253756117
196,196,bplustree,1102,0.996760338,0,0,0,0.098443882,0,0.254859072,0,13506444.79,13358444.63,97.42278481,15.84978903,14.90632911,96.45654008,105.3185131,888.412,20.27,0.254859072
197,197,bplustree,1110,0.997294764,0,0,0,0.099759291,0,0.254879223,0,14864987.4,14574198.81,97.20439189,15.81672297,15.7660473,96.29307432,108.1509747,900.826,20.98666667,0.254879223
198,198,bplustree,1117,0.996641118,0,0,0,0.100056808,0,0.255146979,0,14449654.79,13672140.49,97.25338142,15.877367,15.877367,96.27321912,107.3140388,895.393,20.5,0.255146979
199,199,bplustree,1125,0.995038361,0,0,0,0.100893636,0,0.25279599,0,14737650.27,14119907.88,96.27898867,15.68788143,15.68788143,95.3766347,107.4664298,895.284,20.55666667,0.25279599
200,200,bplustree,1132,0.996646465,0,0,0,0.102143939,0,0.254585859,0,13718329.95,13488225.55,96.98400673,15.84848485,15.81734007,96.00505051,108.3834798,898.138,20.52666667,0.254585859
201,201,bplustree,1140,0.994338262,0,0,0,0.103036044,0,0.252465804,0,19783118.3,14059120.48,96.51386322,15.77079482,15.7245841,95.54343808,110.8814908,908.212,20.45333333,0.252465804
202,202,bplustree,1147,0.994794378,0,0,0,0.102250602,0,0.252688353,0,13754521.62,18742976.24,95.97590361,16.47871486,15.53413655,94.92449799,109.5595936,896.233,20.85666667,0.252688353
203,203,bplustree,1155,0.995268885,0,0,0,0.104722122,0,0.252751799,0,14254394.65,13973263.79,96.3381295,16.75809353,15.7823741,95.36870504,109.7928264,893.094,20.88666667,0.252751799
204,204,bplustree,1162,0.996178261,0,0,0,0.102346087,0,0.251845217,0,13053077.23,13096355.03,96.09913043,16.55304348,15.62782609,95.1973913,111.3743678,907.357,20.45,0.251845217
205,205,bplustree,1170,0.996829247,0,0,0,0.103813485,0,0.251180385,0,13308658.85,13536291.01,97.23730298,16.76707531,15.8502627,96.26094571,114.5874221,916.518,21.15333333,0.251180385
206,206,bplustree,1177,0.995849573,0,0,0,0.102149573,0,0.251096581,0,14048790.66,14422300.69,97.24615385,16.81709402,15.83931624,96.30940171,113.693253,914.484,20.93666667,0.251096581
207,207,bplustree,1185,0.996486371,0,0,0,0.10541908,0,0.251138842,0,14383393.79,14356537.9,96.07240204,16.53321976,15.61073254,95.13117547,117.7968995,931.027,20.72,0.251138842
208,208,bplustree,1192,0.996327745,0,0,0,0.108209556,0,0.25250461,0,14537018.37,14711879.65,95.42078793,16.61525566,15.7116513,94.50880134,114.612135,911.682,20.67333333,0.25250461
209,209,bplustree,1200,0.995642792,0,0,0,0.106528007,0,0.249662075,0,14168494.23,14470599.79,96.25252525,16.61065197,16.58310376,95.24150597,117.247112,919.986,20.77333333,0.249662075
210,210,bplustree,1207,0.996690909,0,0,0,0.105606061,0,0.250329004,0,12963431.69,13031367.37,97.21645022,16.87012987,16.81991342,96.25800866,119.4638831,933.915,20.47666667,0.250329004
211,211,bplustree,1215,0.992221267,0,0,0,0.105602033,0,0.24729398,0,13978218.82,17085165.75,97.55355747,16.88037529,16.83893667,96.59812353,119.9805551,940.516,20.76333333,0.24729398
212,212,bplustree,1222,0.996210293,0,0,0,0.106903283,0,0.249837622,0,14073816.32,14312356.88,96.87488909,16.71783496,16.67080745,95.91393079,122.3226939,948.747,20.56666667,0.249837622
213,213,bplustree,1230,0.996199609,0,0,0,0.106337573,0,0.248242661,0,12832345.18,12668611.5,95.94422701,16.56849315,16.53033268,95.02935421,123.7907417,959.511,21.12,0.248242661
214,214,bplustree,1237,0.996620231,0,0,0,0.108246673,0,0.248755102,0,13568916.57,13789427.38,96.29902396,16.67524401,16.60958296,95.37444543,120.7310497,936.855,20.68666667,0.248755102
215,215,bplustree,1245,0.9979,0,0,0,0.108246673,0,0.2461,0,30512.25,35088.75,100,18,17,99,125.4807,278.735,20.66,0.2461
216,216,bplustree,1252,0.996772727,0,0,0,0.070863636,0,0.245636364,0,7923761.818,8815214.045,100,18,17,99,125.8482273,210.263,20.15,0.245636364
217,217,bplustree,1260,0.996225926,0,0,0,0.108914815,0,0.246892593,0,13449474.93,13200937.43,96.19166667,17.53888889,16.62777778,95.21018519,129.0517824,981.18,20.67333333,0.246892593
218,218,bplustree,1267,0.996707109,0,0,0,0.108941232,0,0.246825592,0,13627055.51,13765573.8,96.32511848,17.53080569,16.55829384,95.28151659,130.9701166,990.938,20.49,0.246825592
219,219,bplustree,1275,0.996162633,0,0,0,0.111475315,0,0.246787028,0,12345065.8,12302267.73,95.68247822,17.52178122,17.26040658,93.9428848,132.0993485,1003.571,21.09666667,0.246787028
220,220,bplustree,1282,0.995565588,0,0,0,0.113068143,0,0.247307496,0,13008275.94,13333607,95.3867121,17.58517888,17.40545145,94.48892675,131.7573152,993.942,21.08,0.247307496
221,221,bplustree,1290,0.995459861,0,0,0,0.112481665,0,0.245182359,0,15068361.59,15395149.17,97.07928642,17.80673935,17.40931615,94.77205154,131.0835332,978.835,20.47333333,0.245182359
222,222,bplustree,1297,0.995840691,0,0,0,0.111642994,0,0.245865643,0,12976766.9,13079858.67,96.00575816,17.51151631,17.49616123,95.07773512,134.1065691,1004.742,20.73,0.245865643
223,223,bplustree,1305,0.993038153,0,0,0,0.113570281,0,0.244431727,0,28050116.19,14167772.87,96.30220884,17.73795181,17.65060241,95.46686747,134.6982922,999.311,20.50666667,0.244431727
224,224,bplustree,1312,0.99832,0,0,0,0.11716,0,0.24344,0,15541943.44,16422119.28,100,18,18,99,139.74368,238.917,20.94,0.24344
225,225,bplustree,1320,0.995752747,0,0,0,0.112521062,0,0.244361722,0,14477128.2,14401055.93,96.52289377,17.72619048,17.69413919,95.61721612,137.2592894,1014.574,20.74333333,0.244361722
226,226,bplustree,1327,0.99816,0,0,0,0.10232,0,0.24236,0,14976613.88,15622014.04,100,18.24,18,99,140.90428,237.13,20.90666667,0.24236
227,227,bplustree,1335,0.995546,0,0,0,0.117148,0,0.243421,0,14070412.46,14636660.64,96.198,18.548,17.569,95.406,140.247376,1023.496,20.35333333,0.243421
228,228,bplustree,1342,0.995855114,0,0,0,0.114849432,0,0.243803977,0,14002936.73,14176130.44,96.01231061,18.4375,17.52746212,95.05113636,145.5884602,1055.689,20.84,0.243803977
229,229,bplustree,1350,0.995986805,0,0,0,0.115715363,0,0.242965127,0,13440987.35,13762916.1,97.03204524,18.78793591,17.79736098,96.08576814,147.466098,1064.292,20.70666667,0.242965127
230,230,bplustree,1357,0.994794033,0,0,0,0.123876805,0,0.242905679,0,23240095.13,13808971.75,96.09432146,18.53801732,17.58902791,95.16361886,145.1760712,1052.206,20.7,0.242905679
231,231,bplustree,1365,0.996059003,0,0,0,0.11868057,0,0.242107833,0,13456016.72,13255732.94,96.4242116,18.61139369,17.62360122,95.42014242,145.2405219,1044.731,20.46666667,0.242107833
232,232,bplustree,1372,0.999956403,0,0,0,0.002485014,0,0.241,0,363311.6512,370352.8747,100,19,18,99,149.391782,408.775,20.28666667,0.241
233,233,bplustree,1380,0.996162694,0,0,0,0.117521244,0,0.241580311,0,13769339.06,13605252.66,95.6507772,18.4880829,17.73782383,94.72020725,148.9131648,1069.141,20.98,0.241580311
234,234,cfd,510,0.84458482,0,0,0,0.195225427,0,0.153760531,0,27544031.11,47877644.8,81.95256167,25.83605313,25.40113852,81.42732448,67.06307059,1279.986,30.69,0.153760531
235,235,cfd,517,0.836850598,0,0,0,0.19217012,0,0.151904382,0,27836910.69,47979922.12,81.62868526,25.81115538,25.20557769,81.16533865,66.86913307,1280.269,30.91333333,0.151904382
236,236,cfd,525,0.844238636,0,0,0,0.198206378,0,0.151329179,0,27906509.4,48715350.68,82.18548387,26.36290323,25.78262463,81.62829912,67.54506415,1264.453,30.81666667,0.151329179
237,237,cfd,532,0.843380952,0,0,0,0.001,0,0.151095238,0,80019,141034,83.42857143,26.71428571,26,83.52380952,68.25833333,77.212,30.97,0.151095238
238,238,cfd,540,0.84022499,0,0,0,0.198678085,0,0.148273647,0,28841153.3,49890438.58,81.35383418,26.43012845,25.79525107,80.80070066,67.97740483,1265.833,30.91,0.148273647
239,239,cfd,547,0.843008046,0,0,0,0.200210345,0,0.149282375,0,28260332.32,49398226.88,81.82681992,26.51072797,26.1164751,81.33601533,67.53867625,1249.592,30.88,0.149282375
240,240,cfd,555,0.834333859,0,0,0,0.201617659,0,0.145529365,0,27925445.25,48864963.14,81.71265274,26.70279858,26.4016555,81.24674813,69.40504691,1271.965,30.82,0.145529365
241,241,cfd,562,0.835379468,0,0,0,0.201530798,0,0.145688593,0,28434474.5,49784178.76,81.56197719,26.66958175,26.34524715,81.06311787,67.67055285,1240.404,30.63666667,0.145688593
242,242,cfd,570,0.838619698,0,0,0,0.203856142,0,0.143988565,0,27777090.8,49064966.85,81.81409074,27.20103283,26.6348211,81.35005533,69.05224825,1251.857,30.94,0.143988565
243,243,cfd,577,0.834454936,0,0,0,0.202318767,0,0.143370269,0,28144216.02,49368074.2,82.11509949,27.35622318,26.68045259,81.4588373,68.34054038,1235.597,30.96333333,0.143370269
244,244,cfd,585,0.842672212,0,0,0,0.206212854,0,0.142708507,0,28856060.12,50219260.2,81.47145558,27.3637051,26.8,81.05066163,69.45403932,1247.161,30.37333333,0.142708507
245,245,cfd,592,0.831741096,0,0,0,0.211992797,0,0.146895158,0,29355583.16,50869990.19,81.16086435,28.30132053,27.57422969,80.49779912,71.89273469,1245.412,29.10666667,0.146895158
246,246,cfd,600,0.823929243,0,0,0,0.212808589,0,0.142802045,0,29631022.13,51701616.56,80.9791411,28.47730061,27.82331288,80.38118609,70.51272311,1215.338,28.91333333,0.142802045
247,247,cfd,607,0.830378489,0,0,0,0.223525041,0,0.144055008,0,30256365.96,53553571.64,80.55418719,28.27504105,27.58784893,80.01929392,70.70735427,1219.009,29.53,0.144055008
248,248,cfd,615,0.824369839,0,0,0,0.215999565,0,0.140734029,0,29580532.6,51702478.16,80.05606258,28.38765754,27.69665363,79.53498479,70.64738896,1216.54,29.48666667,0.140734029
249,249,cfd,622,0.831846581,0,0,0,0.218905556,0,0.142548718,0,29586980.17,52650320.11,80.7965812,28.62948718,28.19273504,80.36965812,72.86641923,1239.432,29.32666667,0.142548718
250,250,cfd,630,0.821163293,0,0,0,0.224713,0,0.143895187,0,29983787.6,53087017.3,80.16779127,29.59154296,29.18668466,79.61043635,73.51412955,1207.225,28.17333333,0.143895187
251,251,cfd,637,0.823082262,0,0,0,0.21,0,0.142979434,0,20273599,39420888,82.31105398,30.65552699,29.6529563,81.34190231,73.52060668,158.797,28.45333333,0.142979434
252,252,cfd,645,0.820366742,0,0,0,0.233551011,0,0.141459326,0,31564714.86,55605745.53,79.82202247,29.78382022,29.25033708,79.34157303,72.86379146,1189.416,27.99,0.141459326
253,253,cfd,652,0.81724227,0,0,0,0.232206692,0,0.141386277,0,30781841.27,54542048.4,79.06310885,29.45362135,29.0643795,78.54171961,72.6186654,1192.689,28.17333333,0.141386277
254,254,cfd,660,0.816058447,0,0,0,0.240471689,0,0.146900913,0,31109136.13,55679984.06,79.25159817,31.01004566,30.45479452,78.76940639,75.26736986,1161.885,27.41,0.146900913
255,255,cfd,667,0.812909298,0,0,0,0.240551048,0,0.14635825,0,31123514.26,56107687.03,78.92251595,30.89562443,30.38331814,78.34092981,75.1794918,1160.861,27.04,0.14635825
256,256,cfd,675,0.809032999,0,0,0,0.241956002,0,0.144186992,0,31842033.94,57432348.28,78.93208991,31.20946915,30.61262554,78.39789574,75.78222621,1155.199,26.91666667,0.144186992
257,257,cfd,682,0.810735026,0,0,0,0.242024437,0,0.144235266,0,31891678.94,56320750.2,78.95448011,31.24676569,30.52180163,78.4590321,75.54335841,1153.794,26.90333333,0.144235266
258,258,cfd,690,0.808983766,0,0,0,0.251316327,0,0.145886827,0,32303969.67,58194790.81,78.08766234,32.05890538,31.41280148,77.58070501,77.29549629,1150.274,25.91333333,0.145886827
259,259,cfd,697,0.795735399,0,0,0,0.248649568,0,0.143106653,0,32155200.59,57400929.21,76.59878111,31.22397156,30.77755206,76.07872016,76.1789228,1157.704,26.39,0.143106653
