,power_usage,application,fp_active,dram_active,sm_app_clock,run_time,energy,predicted_power_usage,predicted_run_time,predicted_energy
1486,112.346,lavamd,0.476,0.009,1125,7.71,866.18766,116.05161,7.77325,902.0981774
1487,113.467,lavamd,0.482,0.008,1132,7.87,892.98529,112.0883562,7.818925,876.4104505
1488,112.984,lavamd,0.482,0.009,1140,7.79,880.14536,114.4455462,7.8654,900.1599991
1489,114.503,lavamd,0.482,0.009,1147,7.89,903.42867,114.4510675,7.7914875,891.7440618
1490,116.156,lavamd,0.4815,0.009,1155,7.65,888.5934,114.1014037,7.8001875,890.0123429
1491,99.914,lavamd,0.482,0.006,1162,7.77,776.33178,105.76566,7.7947125,824.4129121
1492,117.534,lavamd,0.482,0.009,1170,7.86,923.81724,116.8269275,7.7248375,902.4690306
1493,102.988,lavamd,0.482,0.006,1177,7.69,791.97772,106.4102812,7.800825,830.0879818
1494,120.859,lavamd,0.4795,0.009,1185,7.69,929.40571,124.5801462,7.696025,958.7719197
1495,122.912,lavamd,0.482,0.009,1192,7.7,946.4224,122.3124075,7.862775,961.7149399
1496,121.744,lavamd,0.482,0.009,1200,7.73,941.08112,124.4642825,7.9098,984.4875817
1497,124.724,lavamd,0.482,0.009,1207,8.02,1000.28648,122.6827788,7.7272125,947.9959019
1498,124.885,lavamd,0.482,0.009,1215,7.72,964.1122,125.9133938,7.8565875,989.2495958
1499,129.068,lavamd,0.4795,0.009,1222,7.69,992.53292,126.510895,7.7731875,983.3929076
1500,110.158,lavamd,0.482,0.006,1230,7.82,861.43556,116.64236,7.7345125,902.1717914
1501,130.047,lavamd,0.4775,0.009,1237,7.88,1024.77036,132.6155475,7.750025,1027.773809
1502,134.025,lavamd,0.482,0.009,1245,7.58,1015.9095,131.1487025,7.7439125,1015.604077
1503,132.145,lavamd,0.482,0.009,1252,7.72,1020.1594,131.9928725,7.645525,1009.154807
1504,103.887,lavamd,0.482,0.006,1260,7.67,796.81329,124.23257,7.5964625,943.7280593
1505,135.216,lavamd,0.482,0.009,1267,7.52,1016.82432,134.298305,7.65295,1027.778213
1506,138.725,lavamd,0.482,0.01,1275,7.59,1052.92275,139.1890887,7.6718375,1067.83607
1507,139.515,lavamd,0.479,0.01,1282,7.85,1095.19275,141.3456213,7.5717125,1070.228408
1508,140.044,lavamd,0.482,0.01,1290,7.59,1062.93396,140.9363025,7.5932,1070.157532
1509,141.695,lavamd,0.482,0.01,1297,7.73,1095.30235,142.23744,7.5738875,1077.290369
1510,143.539,lavamd,0.4795,0.01,1305,7.53,1080.84867,146.9038475,7.7175,1133.730443
1511,97.58,lavamd,0.4805,0.005,1312,7.58,739.6564,148.3225913,7.6201875,1130.245956
1512,148.164,lavamd,0.482,0.01,1320,7.51,1112.71164,149.711075,7.742775,1159.179169
1513,151.101,lavamd,0.482,0.01,1327,7.8,1178.5878,148.4908488,7.56035,1122.642789
1514,150.844,lavamd,0.482,0.01,1335,7.65,1153.9566,152.2784725,7.691125,1171.192767
1515,154.696,lavamd,0.4815,0.01,1342,7.51,1161.76696,150.8924562,7.73635,1167.356854
1516,126.485,lavamd,0.482,0.007,1350,7.73,977.72905,145.1952037,7.716775,1120.438718
1517,159.085,lavamd,0.4815,0.01,1357,7.86,1250.4081,156.43132,7.589875,1187.294165
1518,160.525,lavamd,0.482,0.01,1365,7.57,1215.17425,161.6544375,7.8488625,1268.803452
1519,162.279,lavamd,0.482,0.01,1372,7.91,1283.62689,161.03246,7.60645,1224.885355
1520,164.566,lavamd,0.482,0.01,1380,7.67,1262.22122,161.5753012,7.797725,1259.919766
1521,66.906,cfd,0.0775,0.13,510,22.08,1477.28448,66.9711275,23.418125,1568.338235
1522,66.929,cfd,0.077,0.195,517,22.26,1489.83954,67.402925,23.7718125,1602.289695
1523,67.565,cfd,0.076,0.199,525,21.79,1472.24135,67.39968125,22.489225,1515.766597
1524,67.512,cfd,0.075,0.131,532,22.07,1489.98984,66.7012425,23.1749625,1545.798794
1525,67.777,cfd,0.074,0.201,540,21.79,1476.86083,67.88058625,22.0151625,1494.402137
1526,67.327,cfd,0.074,0.198,547,21.75,1464.36225,67.61302875,22.13475,1496.597488
1527,68.478,cfd,0.0725,0.202,555,21.62,1480.49436,67.85098,21.956875,1489.795486
1528,67.39,cfd,0.0725,0.198,562,21.67,1460.3413,68.0812275,22.150125,1508.007699
1529,68.747,cfd,0.0735,0.138,570,21.17,1455.37399,67.99932375,22.5822625,1535.578579
1530,68.343,cfd,0.0715,0.202,577,21.39,1461.85677,68.8793925,21.5221375,1482.431756
1531,68.998,cfd,0.0705,0.206,585,21.2,1462.7576,69.86769375,21.2298125,1483.278038
1532,70.66,cfd,0.073,0.211,592,20.46,1445.7036,69.74750625,21.382925,1491.405695
1533,70.829,cfd,0.072,0.214,600,20.42,1446.32818,70.55750125,20.7735,1465.726252
1534,70.573,cfd,0.072,0.217,607,20.5,1446.7465,71.02528625,20.7522875,1473.93716
1535,70.839,cfd,0.0705,0.216,615,20.33,1440.15687,71.61929625,20.6234375,1477.03608
1536,71.925,cfd,0.071,0.222,622,20.2,1452.885,71.78214125,20.75495,1489.834753
1537,72.624,cfd,0.0715,0.224,630,19.71,1431.41904,72.4844225,20.4302375,1480.873967
1538,72.619,cfd,0.0715,0.151,637,19.68,1429.14192,71.59288,21.5594,1543.499537
1539,72.952,cfd,0.0705,0.229,645,19.63,1432.04776,73.05830875,19.8830375,1452.621093
1540,72.791,cfd,0.071,0.232,652,19.59,1425.97569,74.25035625,19.6894375,1461.947749
1541,75.254,cfd,0.073,0.16,660,18.61,1400.47694,73.4335075,20.4854125,1504.315692
1542,75.226,cfd,0.072,0.236,667,18.63,1401.46038,75.70238,18.9405625,1433.84566
1543,75.465,cfd,0.0715,0.24,675,18.56,1400.6304,76.2124725,18.71245,1426.122081
1544,76.262,cfd,0.0725,0.242,682,18.4,1403.2208,75.6938975,18.8035875,1423.316825
1545,76.955,cfd,0.072,0.246,690,18.1,1392.8855,76.7582125,18.583075,1426.40362
1546,77.066,cfd,0.0715,0.247,697,18.25,1406.4545,76.907405,18.23575,1402.464211
1547,76.789,cfd,0.072,0.171,705,18.14,1392.95246,76.78251875,19.079375,1464.962469
1548,77.75,cfd,0.0715,0.251,712,17.97,1397.1675,77.46629375,18.169175,1407.498648
1549,78.679,cfd,0.0705,0.252,720,17.86,1405.20694,78.22990625,17.9538125,1404.525069
1550,78.866,cfd,0.0735,0.172,727,17.56,1384.88696,77.3667775,18.6570625,1443.436803
1551,77.913,cfd,0.0695,0.253,735,17.97,1400.09661,79.01182375,18.1896375,1437.196432
1552,78.562,cfd,0.0705,0.259,742,17.55,1378.7631,79.64983375,18.045175,1437.295189
1553,79.688,cfd,0.0705,0.263,750,17.4,1386.5712,80.38949625,17.5327125,1409.445926
1554,81.016,cfd,0.0705,0.262,757,17.35,1405.6276,79.6567975,17.5604375,1398.808214
1555,81.223,cfd,0.0695,0.266,765,17.27,1402.72121,80.6973475,17.440675,1407.416211
1556,80.793,cfd,0.07,0.265,772,17.08,1379.94444,81.23148,17.3117125,1406.256028
1557,82.324,cfd,0.0705,0.271,780,16.66,1371.51784,81.9536675,17.0433375,1396.764015
1558,82.87,cfd,0.071,0.272,787,16.61,1376.4707,82.22837375,16.9309375,1392.203457
1559,82.532,cfd,0.0685,0.276,795,17.01,1403.86932,83.06354,16.68835,1386.193428
1560,82.998,cfd,0.0675,0.182,802,16.62,1379.42676,82.4470425,17.1389,1413.051617
1561,83.501,cfd,0.0695,0.28,810,16.35,1365.24135,83.596595,16.79915,1404.351739
1562,84.468,cfd,0.0695,0.279,817,16.36,1381.89648,83.85127625,16.479375,1381.816626
1563,85.409,cfd,0.0705,0.189,825,16.17,1381.06353,83.62062625,16.55575,1384.402183
1564,85.181,cfd,0.0685,0.28,832,16.22,1381.63582,85.41598,16.4146375,1402.072348
1565,85.768,cfd,0.069,0.286,840,15.94,1367.14192,85.268925,16.244675,1385.165974
1566,86.859,cfd,0.0705,0.285,847,15.87,1378.45233,85.35887,16.158325,1379.256363
1567,86.005,cfd,0.0685,0.288,855,15.99,1375.21995,86.774915,15.9744125,1386.178287
1568,86.927,cfd,0.0695,0.193,862,15.89,1381.27003,86.25103875,16.1861375,1396.071173
1569,87.408,cfd,0.069,0.198,870,15.67,1369.68336,86.84322875,15.9502,1385.166867
1570,87.136,cfd,0.069,0.298,877,15.84,1380.23424,87.0214275,15.7557625,1371.088944
1571,86.944,cfd,0.068,0.235,885,15.79,1372.84576,87.55637875,15.7144375,1375.899242
1572,87.639,cfd,0.068,0.297,892,15.63,1369.79757,87.41922375,15.772,1378.775997
1573,88.275,cfd,0.068,0.302,900,15.41,1360.31775,88.17900125,15.63625,1378.788908
1574,89.069,cfd,0.069,0.101,907,15.35,1367.20915,87.1915275,15.9733375,1392.739696
1575,88.715,cfd,0.067,0.304,915,15.49,1374.19535,89.31023875,15.390075,1374.491273
1576,89.018,cfd,0.067,0.306,922,15.41,1371.76738,89.81732,15.4055375,1383.684091
1577,90.38,cfd,0.067,0.307,930,15.18,1371.9684,89.72029375,15.3602125,1378.122778
1578,89.785,cfd,0.067,0.306,937,15.41,1383.58685,89.79413625,14.8867875,1336.746225
1579,90.393,cfd,0.066,0.308,945,15.12,1366.74216,91.009925,15.1576625,1379.497727
1580,92.017,cfd,0.068,0.209,952,14.87,1368.29279,89.52182375,15.0971375,1351.523282
1581,92.148,cfd,0.067,0.315,960,14.75,1359.183,91.07786125,15.0172875,1367.742427
1582,92.065,cfd,0.0675,0.211,967,14.84,1366.2446,90.04690875,15.07345,1357.317577
1583,90.519,cfd,0.065,0.313,975,15.07,1364.12133,92.03992125,14.862625,1367.954835
1584,91.958,cfd,0.063,0.246,982,14.94,1373.85252,91.9096675,14.8851625,1368.090336
1585,92.143,cfd,0.065,0.318,990,14.86,1369.24498,92.2207125,14.7383875,1359.184596
1586,92.794,cfd,0.0655,0.318,997,14.76,1369.63944,92.20567875,14.773725,1362.221341
1587,93.416,cfd,0.0655,0.324,1005,14.62,1365.74192,93.8834525,14.578325,1368.663483
1588,93.627,cfd,0.0645,0.322,1012,14.65,1371.63555,91.05052375,14.5498,1324.76691
1589,93.887,cfd,0.0645,0.323,1020,14.52,1363.23924,93.59929625,14.46575,1353.98402
1590,93.904,cfd,0.065,0.325,1027,14.45,1356.9128,94.28944875,14.4369875,1361.255593
1591,93.665,cfd,0.0635,0.218,1035,14.56,1363.7624,93.41329125,14.4728125,1351.953049
1592,94.408,cfd,0.0645,0.213,1042,14.44,1363.25152,92.11545625,14.1783625,1306.046331
1593,94.363,cfd,0.065,0.22,1050,14.44,1362.60172,92.83002125,14.934225,1386.344424
1594,95.676,cfd,0.064,0.217,1057,14.45,1382.5182,89.41364625,16.9412875,1514.782288
1595,95.403,cfd,0.063,0.33,1065,14.4,1373.8032,95.54986,14.258475,1362.39529
1596,95.271,cfd,0.063,0.329,1072,14.38,1369.99698,95.75908125,14.2855375,1367.969946
1597,97.094,cfd,0.063,0.256,1080,14.32,1390.38608,98.1791375,13.848225,1359.606786
1598,95.581,cfd,0.062,0.329,1087,14.26,1362.98506,96.229685,13.8208,1329.97123
1599,95.557,cfd,0.0615,0.33,1095,14.18,1354.99826,95.77511875,14.2315125,1363.0248
1600,95.862,cfd,0.0615,0.332,1102,14.22,1363.15764,96.21732,14.190825,1365.40315
1601,96.864,cfd,0.062,0.336,1110,14.1,1365.7824,98.17417375,14.1643,1390.568449
1602,96.413,cfd,0.061,0.334,1117,14.24,1372.92112,97.36293125,14.166975,1379.338213
1603,96.183,cfd,0.061,0.334,1125,14.21,1366.76043,98.34265,14.1608875,1392.619203
1604,98.661,cfd,0.061,0.335,1132,14.09,1390.13349,98.0454125,14.1279125,1385.177009
1605,95.602,cfd,0.061,0.223,1140,14.16,1353.72432,94.1990575,14.329875,1349.860719
1606,101.037,cfd,0.061,0.231,1147,14.09,1423.61133,96.94854875,14.06595,1363.673439
1607,99.279,cfd,0.0595,0.226,1155,14.35,1424.65365,97.17714125,14.0069375,1361.154144
1608,101.983,cfd,0.06,0.338,1162,13.94,1421.64302,102.5264425,14.0092,1436.313438
1609,101.861,cfd,0.0595,0.339,1170,13.79,1404.66319,89.0542175,13.93855,1241.286663
1610,103.54,cfd,0.059,0.335,1177,14.02,1451.6308,97.49239875,13.932175,1358.281161
1611,102.833,cfd,0.059,0.342,1185,13.92,1431.43536,106.7230525,13.8385875,1476.8963
1612,106.05,cfd,0.059,0.341,1192,13.83,1466.6715,105.7603862,13.860675,1465.910341
1613,104.589,cfd,0.059,0.274,1200,13.8,1443.3282,105.9312175,13.727975,1454.221106
1614,108.673,cfd,0.0595,0.348,1207,13.66,1484.47318,109.0774462,13.3674375,1458.085945
1615,105.938,cfd,0.0585,0.232,1215,13.95,1477.8351,106.35391,13.8493375,1472.931194
1616,109.568,cfd,0.059,0.231,1222,13.85,1517.5168,107.0667337,13.919525,1490.318076
1617,107.39,cfd,0.0585,0.235,1230,13.82,1484.1298,109.5106863,13.858425,1517.645633
1618,109.633,cfd,0.0585,0.232,1237,13.88,1521.70604,108.0198825,13.838825,1494.86825
1619,108.864,cfd,0.0575,0.348,1245,13.79,1501.23456,114.8328537,13.8228,1587.31157
1620,111.541,cfd,0.057,0.348,1252,13.9,1550.4199,112.6505913,13.701275,1543.45673
1621,110.348,cfd,0.0575,0.349,1260,13.76,1518.38848,119.8988312,13.7092,1643.717057
1622,113.026,cfd,0.057,0.214,1267,13.61,1538.28386,103.5133737,14.9439125,1546.894799
1623,114.377,cfd,0.057,0.238,1275,13.69,1565.82113,113.4435962,13.7178,1556.196564
1624,114.916,cfd,0.058,0.237,1282,13.72,1576.64752,110.437425,13.7266875,1515.940021
1625,113.631,cfd,0.0555,0.234,1290,13.8,1568.1078,105.5400412,13.7492375,1451.095092
1626,116.888,cfd,0.055,0.35,1297,13.95,1630.5876,116.5024875,13.7386,1600.581075
1627,115.207,cfd,0.0545,0.349,1305,13.78,1587.55246,116.481955,13.760675,1602.870326
1628,119.424,cfd,0.0565,0.238,1312,13.66,1631.33184,114.95348,13.9526875,1603.909983
1629,118.05,cfd,0.0555,0.239,1320,13.56,1600.758,115.7373862,13.8626,1604.42109
1630,120.596,cfd,0.055,0.356,1327,13.72,1654.57712,119.6511038,13.60985,1628.433575
1631,120.206,cfd,0.055,0.361,1335,13.57,1631.19542,122.7295725,13.670625,1677.789962
1632,122.441,cfd,0.0545,0.355,1342,13.51,1654.17791,122.5636975,13.620325,1669.357393
1633,122.121,cfd,0.0545,0.242,1350,13.58,1658.40318,110.0699738,15.6549625,1723.141312
1634,125.038,cfd,0.054,0.359,1357,13.55,1694.2649,126.2073463,13.6391125,1721.356195
1635,122.672,cfd,0.0535,0.355,1365,13.63,1672.01936,126.0969113,13.5691875,1711.032633
1636,128.971,cfd,0.056,0.251,1372,13.48,1738.52908,108.4404,15.8298625,1716.596621
1637,125.228,cfd,0.053,0.357,1380,13.7,1715.6236,124.8920038,13.3467,1666.896107
1638,41.143,nw,0.0075,0.038,510,35.43,1457.69649,41.50310125,34.6714,1438.970625
1639,41.141,nw,0.0055,0.027,517,35.37,1455.15717,41.76076,34.661225,1447.479099
1640,41.489,nw,0.007,0.036,525,34.81,1444.23209,41.5467675,34.773225,1444.715094
1641,41.221,nw,0.0075,0.04,532,34.77,1433.25417,41.74456,33.94125,1416.862547
1642,41.786,nw,0.0075,0.039,540,34.14,1426.57404,41.45204,34.322175,1422.724171
1643,41.678,nw,0.0075,0.017,547,34.14,1422.88692,38.6720375,33.8443875,1308.831423
1644,41.783,nw,0.0075,0.041,555,33.68,1407.25144,41.9276975,32.69585,1370.861708
1645,41.61,nw,0.0075,0.04,562,33.64,1399.7604,41.7859975,33.6186125,1404.787258
1646,42,nw,0.008,0.027,570,33.12,1391.04,43.42367875,33.1906,1441.257952
1647,41.75,nw,0.0075,0.04,577,33.23,1387.3525,42.01407625,33.2795,1398.207451
1648,42.24,nw,0.0075,0.042,585,32.69,1380.8256,42.3954825,31.8381,1349.791611
1649,42.57,nw,0.0075,0.043,592,31.78,1352.8746,42.53248125,31.7147375,1348.906478
1650,42.896,nw,0.0075,0.042,600,31.27,1341.35792,42.79787125,31.6249875,1353.482143
1651,43.029,nw,0.0075,0.043,607,31.32,1347.66828,42.93609375,31.260575,1342.206979
1652,43.041,nw,0.0075,0.041,615,30.85,1327.81485,43.19837125,31.2232125,1348.791925
1653,43.43,nw,0.0075,0.029,622,30.81,1338.0783,42.9669625,31.449025,1351.269078
1654,43.831,nw,0.0085,0.031,630,29.76,1304.41056,49.8461325,24.987775,1245.543944
1655,44.021,nw,0.0075,0.045,637,29.72,1308.30412,44.03381375,29.646125,1305.431947
1656,44.104,nw,0.0075,0.046,645,29.3,1292.2472,44.08744875,29.4491125,1298.336238
1657,44.059,nw,0.0075,0.047,652,29.3,1290.9287,44.5540425,28.795025,1282.934768
1658,45.132,nw,0.0075,0.049,660,27.9,1259.1828,45.04677125,27.9698125,1259.949746
1659,45.279,nw,0.006,0.033,667,27.75,1256.49225,44.76526,28.12585,1259.060988
1660,45.265,nw,0.0075,0.05,675,27.37,1238.90305,46.03473375,27.36965,1259.954551
1661,45.25,nw,0.0075,0.05,682,27.34,1237.135,45.5382075,27.1643625,1237.016376
1662,45.843,nw,0.0075,0.052,690,26.69,1223.54967,46.264675,26.409625,1221.832717
1663,45.872,nw,0.0075,0.052,697,26.53,1216.98416,46.673505,26.4133375,1232.80304
1664,46.327,nw,0.0055,0.035,705,26.31,1218.86337,47.65087125,26.2496,1250.81631
1665,46.166,nw,0.0065,0.019,712,26.18,1208.62588,42.03414875,28.959975,1217.307897
1666,46.737,nw,0.0075,0.054,720,25.58,1195.53246,47.60193125,25.6349125,1220.271342
1667,46.832,nw,0.0085,0.035,727,25.74,1205.45568,54.31687625,20.8929,1134.837064
1668,46.973,nw,0.008,0.036,735,25.3,1188.4169,47.2377525,25.39085,1199.406688
1669,46.988,nw,0.0075,0.053,742,25.34,1190.67592,47.61437,25.229,1201.262941
1670,47.713,nw,0.0075,0.056,750,24.69,1178.03397,48.2720175,24.752975,1194.876042
1671,48.186,nw,0.0075,0.043,757,24.62,1186.33932,47.52252,24.6829375,1172.995391
1672,47.812,nw,0.0065,0.038,765,24.42,1167.56904,47.18094,24.6384625,1162.465821
1673,47.814,nw,0.007,0.037,772,24.37,1165.22718,47.00486625,24.23075,1138.963163
1674,48.431,nw,0.009,0.039,780,23.82,1153.62642,57.9165775,16.569425,959.6443871
1675,48.412,nw,0.0075,0.057,787,23.85,1154.6262,48.84171625,23.828625,1163.830941
1676,49.032,nw,0.009,0.04,795,23.51,1152.74232,59.09061125,16.85875,996.1938424
1677,48.887,nw,0.0075,0.058,802,23.56,1151.77772,49.16859375,23.1799625,1139.726159
1678,49.555,nw,0.0075,0.061,810,22.9,1134.8095,49.6784925,22.9768,1141.452786
1679,49.665,nw,0.008,0.052,817,22.85,1134.84525,50.01254125,22.913325,1145.953612
1680,49.753,nw,0.0075,0.06,825,22.71,1129.89063,49.8010075,22.7333125,1132.141866
1681,49.975,nw,0.0075,0.061,832,22.6,1129.435,49.88099125,22.6827375,1131.437431
1682,50.637,nw,0.007,0.042,840,22.13,1120.59681,50.12741125,22.4333375,1124.525135
1683,50.847,nw,0.008,0.063,847,22.2,1128.8034,51.120285,21.9993625,1124.613681
1684,50.932,nw,0.0075,0.042,855,21.94,1117.44808,50.4850025,22.0391375,1112.645912
1685,51.169,nw,0.0065,0.043,862,21.94,1122.64786,50.68105,21.9976375,1114.863366
1686,51.628,nw,0.0075,0.054,870,21.42,1105.87176,51.3136025,21.8153625,1119.42484
1687,51.457,nw,0.0075,0.064,877,21.43,1102.72351,51.4848875,21.638675,1114.064748
1688,51.87,nw,0.0075,0.066,885,21.24,1101.7188,51.94736125,21.2794875,1105.413224
1689,51.893,nw,0.0075,0.066,892,21.18,1099.09374,52.02539,21.204925,1103.194493
1690,52.527,nw,0.0085,0.043,900,20.86,1095.71322,65.49635125,15.283175,1000.992198
1691,52.354,nw,0.0075,0.067,907,20.87,1092.62798,52.659735,20.966575,1104.094283
1692,52.664,nw,0.0075,0.067,915,20.63,1086.45832,52.97805,20.6616125,1094.61194
1693,53.243,nw,0.0075,0.067,922,20.45,1088.81935,52.80144875,20.60935,1088.203538
1694,53.43,nw,0.008,0.023,930,20.31,1085.1633,47.83223125,22.9688625,1098.651943
1695,53.221,nw,0.0075,0.069,937,20.31,1080.91851,53.65124,20.2473,1086.292752
1696,53.562,nw,0.0075,0.069,945,20,1071.24,53.8908075,20.0154,1078.646068
1697,53.807,nw,0.008,0.07,952,19.98,1075.06386,54.30148,19.9085125,1081.061693
1698,54.245,nw,0.0075,0.069,960,19.79,1073.50855,54.203605,19.8087,1073.70295
1699,54.147,nw,0.0075,0.069,967,19.76,1069.94472,54.40250125,19.6005,1066.316226
1700,54.345,nw,0.007,0.047,975,19.67,1068.96615,55.03273625,18.3790375,1011.448723
1701,54.614,nw,0.0075,0.072,982,19.47,1063.33458,56.536195,18.1885,1028.308583
1702,54.99,nw,0.0075,0.072,990,19.26,1059.1074,55.10473125,19.3590375,1066.774559
1703,54.7,nw,0.0065,0.049,997,19.25,1052.975,55.33443375,19.095325,1056.628996
1704,55.817,nw,0.008,0.079,1005,19.24,1073.91908,56.77552125,18.808425,1067.858133
1705,55.243,nw,0.0075,0.073,1012,19.11,1055.69373,55.618705,19.15855,1065.573741
1706,55.527,nw,0.0075,0.074,1020,18.98,1053.90246,55.74132,18.9612875,1056.927194
1707,55.785,nw,0.0075,0.074,1027,18.89,1053.77865,55.59219625,18.936025,1052.695218
1708,55.919,nw,0.008,0.05,1035,18.77,1049.59963,57.15926,18.3468625,1048.693084
1709,56.165,nw,0.0075,0.073,1042,18.74,1052.5321,55.905355,18.769475,1049.314163
1710,56.842,nw,0.0075,0.075,1050,18.54,1053.85068,56.5414625,18.5466875,1048.656836
1711,56.609,nw,0.0075,0.076,1057,18.43,1043.30387,56.8499475,18.524875,1053.138171
1713,57.23,nw,0.0075,0.076,1072,18.37,1051.3151,56.84988375,18.3906,1045.503472
1714,57.19,nw,0.0075,0.078,1080,18.18,1039.7142,57.5340075,18.0670875,1039.471948
1715,57.222,nw,0.0075,0.077,1087,18.19,1040.86818,57.3740275,18.1367625,1040.57911
1716,57.774,nw,0.0075,0.077,1095,18,1039.932,57.73569125,17.970925,1037.563777
1717,57.936,nw,0.0075,0.077,1102,17.87,1035.31632,57.77521375,17.9570875,1037.474569
1718,58.108,nw,0.0075,0.078,1110,17.72,1029.67376,58.11313875,17.8049375,1034.700803
1719,58.192,nw,0.0075,0.08,1117,17.74,1032.32608,58.3559475,17.6761625,1031.509211
1720,58.431,nw,0.007,0.079,1125,17.62,1029.55422,58.53832875,17.6356,1032.358551
1721,58.417,nw,0.0075,0.078,1132,17.67,1032.22839,58.41763375,17.624075,1029.556759
1722,58.706,nw,0.007,0.079,1140,17.42,1022.65852,59.14293875,17.443675,1031.670202
1723,59.175,nw,0.007,0.079,1147,17.36,1027.278,58.91083,17.43475,1027.095593
1724,59.367,nw,0.007,0.082,1155,17.39,1032.39213,60.36923625,17.3387375,1046.72634
1725,59.826,nw,0.0075,0.08,1162,17.24,1031.40024,60.292185,17.324675,1044.54251
1726,60.283,nw,0.007,0.082,1170,17.08,1029.63364,61.5286175,17.0395,1048.416878
1727,60.542,nw,0.0065,0.056,1177,17.08,1034.05736,58.740725,17.153925,1007.633991
1728,61.637,nw,0.0075,0.085,1185,16.86,1039.19982,62.381125,16.9587125,1057.903564
1729,61.845,nw,0.0075,0.083,1192,16.9,1045.1805,62.01411125,16.8316625,1043.800591
1730,62.136,nw,0.0075,0.085,1200,16.81,1044.50616,63.50127875,16.757825,1064.143317
1732,63.229,nw,0.007,0.083,1215,16.71,1056.55659,65.95056625,16.4734,1086.430058
1733,64.244,nw,0.008,0.057,1222,16.59,1065.80796,64.0411825,16.6413875,1065.734134
1734,64.658,nw,0.007,0.084,1230,16.56,1070.73648,64.66294375,16.50885,1067.510839
1735,64.292,nw,0.008,0.095,1237,16.51,1061.46092,68.94508375,16.4877875,1136.75189
1736,65.61,nw,0.007,0.084,1245,16.31,1070.0991,65.45617625,16.3830625,1072.372627
1737,65.826,nw,0.007,0.086,1252,16.29,1072.30554,66.29027375,16.3017375,1080.646641
1738,66.612,nw,0.007,0.084,1260,16.25,1082.445,66.35883,16.243275,1077.884724
1739,66.848,nw,0.007,0.086,1267,16.21,1083.60608,66.8886625,16.2639875,1087.876371
