,Unnamed: 0,index,application,sm_app_clock,gr_engine_active,sm_active,sm_occupancy,TENSO,dram_active,fp64_active,fp32_active,FP16A,pcie_tx_bytes,pcie_rx_bytes,gpu_utilization,mem_copy_utilization,MUSAM,GUSAM,power_usage,total_energy_consumption,run_time,fp_active,predicted_power_usage,predicted_run_time,predicted_energy,n_power_usage,predicted_n_power_usage,n_run_time,predicted_n_run_time,predicted_n_energy,energy
82,82,82,bfs,1125,0.911425918,0,0,0,0.218359827,0.0,0.002140821,0,18668828.67,21455009.8,86.50971922,25.05917927,24.71922246,86.02764579,72.65280302,1223.81,20.55666667,0.002140821,72.50878878,20.66385238,1498.310908,4.299362201,72.43671935,3.070685127,20.65142945,1495.921799,1493.499454323309
83,83,83,bfs,1132,0.926,0,0,0,0.224,0.0,0.002,0,20314116.0,24075989.0,95.0,33.0,33.0,95.0,74.09685714,1.382,20.52666667,0.002,75.18669075,20.68859286,1555.506833,4.318778709,75.57511937,3.069292477,20.64062907,1559.918006,1520.9614878073896
84,84,84,bfs,1140,0.862296296,0,0,0,0.196259259,0.0,0.002,0,25212105.41,90180203.85,82.59259259,21.48148148,20.92592593,82.33333333,76.12840741,110.255,20.45333333,0.002,72.01829834,20.68444286,1489.658377,4.345471662,72.84115386,3.065880033,20.67033558,1505.651094,1557.0796926387718
85,85,85,bfs,1147,0.898868345,0,0,0,0.217985479,0.0,0.002101646,0,23299320.52,54736711.99,87.5624395,25.57986447,25.07454017,87.16360116,72.49936302,1217.271,20.85666667,0.002101646,73.44434756,20.72575,1522.189187,4.29727674,73.42773762,3.084505986,20.74411682,1523.193567,1512.0950482954645
86,86,86,bfs,1155,0.899824299,0,0,0,0.216881308,0.0,0.00210514,0,19766948.69,22262872.89,85.42943925,25.11074766,24.42056075,84.88411215,72.97465467,1236.175,20.88666667,0.00210514,73.07246709,20.78517381,1518.823929,4.30372253,73.04584331,3.085877624,20.79105351,1518.700037,1524.197287450649
87,87,87,bfs,1162,0.903315171,0,0,0,0.216752466,0.0,0.002096289,0,19907531.07,28718034.44,88.40441522,25.82292156,25.18835134,87.93752936,72.88198826,1213.483,20.45,0.002096289,74.12250952,20.87342857,1547.190908,4.302469067,73.9636638,3.065724645,20.82072311,1539.976964,1490.436659917
88,88,88,bfs,1170,0.901957733,0,0,0,0.219135927,0.0,0.002122959,0,19513054.01,23477884.74,84.60566763,24.64409222,23.61575408,83.44476465,73.79986888,1253.429,21.15333333,0.002122959,74.948428,20.56040714,1540.970194,4.314816132,74.90633414,3.097987974,20.58931362,1542.270005,1561.1132261289338
89,89,89,bfs,1177,0.84552,0,0,0,0.23516,0.0,0.002,0,19388942.64,58165418.12,82.2,23.12,22.6,81.56,77.93492,112.961,20.93666667,0.002,74.87846988,20.69037381,1549.263532,4.368623715,68.01525813,3.088159514,17.47804263,1188.773581,1631.6974419931166
90,90,90,bfs,1185,0.898350803,0,0,0,0.217274315,0.0,0.002114259,0,20432440.2,23418104.19,88.38574127,25.89140699,25.34419263,87.8394712,75.33116478,1250.196,20.72,0.002114259,75.11895194,20.71692143,1556.233425,4.335081305,74.90324997,3.078233495,20.71399215,1551.545332,1560.8617342415998
91,91,91,bfs,1192,0.905160809,0,0,0,0.219612903,0.0,0.002092922,0,21990366.46,41404218.91,88.67693789,26.02070294,25.47761194,88.18536351,75.529,1245.14,20.67333333,0.002092922,77.00691796,20.7386381,1597.018602,4.337669754,76.82097135,3.076082626,20.73546661,1592.918686,1561.4361930815699
92,92,92,bfs,1200,0.877238095,0,0,0,0.000809524,0.0,0.002,0,41845.09524,48409.52381,88.04761905,29.42857143,28.42857143,88.04761905,57.0512381,152.786,20.77333333,0.002,64.84970647,20.61538333,1336.901558,4.061326036,64.61127577,3.080685979,20.62630003,1332.691559,1185.1443859404958
93,93,93,bfs,1207,0.906795455,0,0,0,0.219876482,0.0,0.002119565,0,21754682.84,37135396.1,85.92786561,25.4194664,24.67687747,85.2722332,76.4007248,1283.631,20.47666667,0.002119565,76.55611067,20.48837857,1568.510577,4.348996145,76.33423165,3.066967075,20.48329203,1563.576359,1564.4321750760025
94,94,94,bfs,1215,0.910834249,0,0,0,0.221767399,0.0,0.002118132,0,21722726.36,41708717.07,88.04258242,25.79441392,25.53617216,87.60897436,76.41804075,1268.567,20.76333333,0.002118132,77.15685411,20.49447619,1581.28931,4.349219838,77.14205981,3.080226596,20.51604358,1582.649861,1586.693252517773
95,95,95,bfs,1222,0.903767609,0,0,0,0.221111164,0.0,0.002085769,0,19742740.87,22497528.69,84.44849066,24.77910877,24.45807379,84.35936751,77.29383086,1306.705,20.56666667,0.002085769,76.94680474,20.74509048,1596.268426,4.360468811,76.87620528,3.071148913,20.73503315,1594.030665,1589.6764549449795
96,96,96,bfs,1230,0.906285169,0,0,0,0.219342871,0.0,0.002074869,0,20853536.75,35073902.27,84.60848832,24.37672866,23.56652361,83.70386266,78.04029089,1335.551,21.12,0.002074869,77.54628879,20.6428381,1600.775484,4.369957734,77.55233713,3.096482177,20.69298177,1604.789098,1648.2109435968
97,97,97,bfs,1237,0.896490602,0,0,0,0.218657349,0.0,0.002068434,0,20032598.15,22878233.61,85.52240964,25.10168675,24.35807229,84.8173494,77.53365349,1308.235,20.68666667,0.002068434,77.91678227,20.78230952,1619.290686,4.36352724,77.83810559,3.076697633,20.77286465,1616.920432,1603.9128454549125
98,98,98,bfs,1245,0.890448162,0,0,0,0.214951461,0.0,0.002073044,0,20209256.95,23923323.44,87.93638077,25.93355325,25.06173421,87.27756833,78.29757634,1308.67,20.66,0.002073044,77.25572655,20.77247857,1604.792924,4.373207565,77.24243859,3.075467242,20.77257542,1604.524381,1617.6279271844
99,99,99,bfs,1252,0.903117813,0,0,0,0.219269557,0.0,0.002119227,0,21747740.3,45488956.05,88.88312912,26.11875589,25.5537229,88.34401508,77.98696277,1285.764,20.15,0.002119227,77.86555686,20.7185881,1613.264399,4.369282811,77.87131637,3.051639905,20.6616833,1608.952477,1571.4372998155
100,100,100,bfs,1260,0.910752952,0,0,0,0.224787435,0.0,0.002128484,0,20871925.04,30809592.64,86.62399622,25.81294284,25.71421823,86.50212565,79.70551157,1322.271,20.67333333,0.002128484,78.73907559,20.43511428,1609.042008,4.39080687,78.48268088,3.076082626,20.4472953,1604.758552,1647.7786089247816
101,101,101,bfs,1267,0.900954673,0,0,0,0.219217757,0.0,0.00206028,0,21094294.24,35459621.01,84.44626168,24.77616822,24.36635514,84.17429907,78.94461215,1333.736,20.49,0.00206028,79.71289134,20.67486667,1648.0534,4.381334047,79.6136997,3.067587711,20.67083893,1645.681963,1617.5751029535
102,102,102,bfs,1275,0.887921512,0,0,0,0.216667636,0.0,0.00209593,0,21874127.13,40811935.52,83.35077519,24.85707364,24.41327519,82.7747093,79.80945785,1360.311,21.09666667,0.00209593,78.99898963,20.85312857,1647.376088,4.392094011,78.72502512,3.095426768,20.87534715,1643.412229,1683.713529374865
103,103,103,bfs,1282,0.894969459,0,0,0,0.217257288,0.0,0.002104118,0,21807590.18,35309213.06,82.59740861,24.41508561,23.94261916,81.99444702,80.34106108,1380.634,21.08,0.002104118,77.96548438,20.86179286,1626.499785,4.398650945,77.10108048,3.094672221,20.85942455,1608.284171,1693.5895675663999
104,104,104,bfs,1290,0.909692596,0,0,0,0.225351921,0.0,0.00209747,0,20887272.04,28851671.79,88.91377694,26.50609185,25.94189316,88.28865979,81.62039644,1337.558,20.47333333,0.00209747,81.56695973,20.67447143,1686.353778,4.41425658,81.56312345,3.066811855,20.65193454,1684.436287,1671.0415828428652
105,105,105,bfs,1297,0.90202381,0,0,0,0.219597668,0.0,0.002051992,0,20170600.65,22474653.5,87.55247813,26.06851312,25.33381924,86.78862974,81.56527891,1349.775,20.73,0.002051992,81.09482718,20.65989286,1675.410441,4.41358924,81.24665458,3.078693794,20.66359941,1678.848323,1690.8482318043002
106,106,106,bfs,1305,0.901027975,0,0,0,0.22009009,0.0,0.002033191,0,19927488.64,22505031.99,87.83072546,26.30440967,25.86723566,87.34803224,81.40599052,1355.228,20.50666667,0.002033191,82.11385896,20.78048333,1706.365678,4.411658135,82.14141851,3.068362965,20.75109572,1704.524438,1669.36551253482
107,107,107,bfs,1312,0.896072175,0,0,0,0.219934473,0.0,0.002039886,0,20558406.31,23295620.88,84.49145299,25.2991453,24.67568851,83.71794872,82.26630104,1395.577,20.94,0.002039886,81.6626837,20.60979286,1683.050995,4.422043918,81.5974401,3.088311455,20.61345691,1682.005315,1722.6563437776001
108,108,108,bfs,1320,0.910011639,0,0,0,0.223979146,0.0,0.00200388,0,19587649.74,22006517.56,83.24927255,24.51648885,23.92628516,82.83171678,82.87781717,1398.953,20.74333333,0.00200388,83.69231986,20.76561429,1737.922433,4.429361182,83.55081994,3.079307197,20.76011008,1734.52422,1719.1621872201072
109,109,109,bfs,1327,0.6885,0,0,0,0.00075,0.0,0.002,0,33024.0,41280.0,76.5,22.25,21.75,76.25,74.0825,161.496,20.90666667,0.002,67.65358515,20.72847143,1402.355407,4.318587509,64.66042486,3.086791005,20.74717581,1341.521203,1548.818133580275
110,110,110,bfs,1335,0.904226406,0,0,0,0.22820967,0.0,0.002124593,0,24517889.95,44609763.79,88.22315202,26.36401674,26.013947,87.62343096,84.12646258,1385.152,20.35333333,0.002124593,82.16479104,20.59878571,1692.494924,4.444137946,81.53857975,3.061207855,20.57654698,1677.782417,1712.2539347645118
111,111,111,bfs,1342,0.90443703,0,0,0,0.222215695,0.0,0.002007989,0,21380833.83,36006284.31,86.03477444,25.72133459,25.21052632,85.53336466,85.44030639,1431.403,20.84,0.002007989,84.54533336,20.62902143,1744.087494,4.459454076,84.40123063,3.083743151,20.6541782,1743.238057,1780.5759851676
112,112,112,bfs,1350,0.913838695,0,0,0,0.225756683,0.0,0.002027186,0,19563992.5,30367218.72,85.18849116,25.42274581,24.68146806,84.42274581,85.94162664,1425.471,20.70666667,0.002027186,85.39296097,20.66943095,1765.023911,4.465236935,85.3020148,3.077619433,20.66533799,1762.794967,1779.564615912072
113,113,113,bfs,1357,0.898480355,0,0,0,0.222560337,0.0,0.001974743,0,22853376.55,46339966.33,84.20439663,25.50046773,24.6898971,83.41627689,86.7751043,1462.712,20.7,0.001974743,75.26092981,20.71547857,1559.066179,4.47477791,72.47974835,3.077312261,20.71269668,1501.251043,1796.2446590099999
114,114,114,bfs,1365,0.903825784,0,0,0,0.224134395,0.0,0.002006969,0,21476803.87,33010565.79,86.3578895,25.83623693,25.57292185,85.85963166,86.88238079,1442.874,20.46666667,0.002006969,85.59373296,20.49842857,1754.537021,4.475999339,85.45501888,3.066501345,20.49750371,1751.614567,1778.192727124941
115,115,115,bfs,1372,0.900413416,0,0,0,0.218985252,0.0,0.001956232,0,20482727.32,22996884.84,86.62416746,25.77783064,25.31969553,86.35727878,87.95968459,1460.316,20.28666667,0.001956232,63.72075974,20.58829524,1311.901814,4.488183285,61.22916795,3.058080899,20.56769694,1259.342971,1784.4088016756655
116,116,116,bfs,1380,0.931310992,0,0,0,0.127097855,0.0,0.001989276,0,10048984.66,11015232.88,86.43297587,26.02010724,25.38605898,85.60321716,82.83221716,261.697,20.98,0.001989276,77.9480076,20.66908333,1611.113865,4.428817387,77.94810993,3.090132949,20.68322847,1612.218566,1737.8199160168
117,117,117,bplustree,510,0.994235463,0,0,0,0.050845618,0.0,0.278481163,0,15311839.11,18964865.1,97.87059787,7.984848485,7.959049959,96.89271089,65.89306634,1087.119,30.69,0.278481163,66.47374996,30.69,2040.079386,4.20309532,66.31698003,3.456001174,30.69,2035.268117,2022.2582059746003
118,118,118,bplustree,517,0.998048208,0,0,0,0.050920648,0.0,0.280002133,0,12986725.78,13165349.33,98.41467577,8.048208191,8.041382253,97.41894198,65.88700341,1081.857,30.91333333,0.280002133,66.13809051,30.91319523,2044.539704,4.203004679,66.09467554,3.463023895,30.91312587,2043.193025,2036.7868985281768
119,119,119,bplustree,525,0.997427629,0,0,0,0.052199296,0.0,0.27716366,0,13964530.73,14084499.32,98.13110427,8.047514298,8.047514298,97.19489661,66.73335196,1076.325,30.81666667,0.27716366,66.38740468,30.81779048,2045.913128,4.215578702,66.35638254,3.459990262,30.81785687,2044.961499,2056.499463123111
120,120,120,bplustree,532,0.997706335,0,0,0,0.051970588,0.0,0.276904977,0,12145383.62,12115338.4,98.39321267,8.04841629,8.032579186,97.43438914,66.51865882,1071.942,30.97,0.276904977,66.56233172,30.9693,2061.38882,4.212403987,66.58052325,3.464797963,30.96962774,2061.97402,2060.0828636553997
121,121,121,bplustree,540,0.99828426,0,0,0,0.052856173,0.0,0.274386084,0,12161870.73,12176459.42,98.34959695,8.085277896,8.028425965,97.36232499,66.30235214,1052.283,30.91,0.274386084,66.55548527,30.90995714,2057.227197,4.209195186,66.53220394,3.46291944,30.90979971,2056.497098,2049.4057046474
122,122,122,bplustree,547,0.997840237,0,0,0,0.052523669,0.0,0.274295858,0,12552473.36,12745922.7,98.04860524,8.081572274,8.012679628,97.06551141,66.42077303,1055.675,30.88,0.274295858,66.8514487,30.88,2064.372736,4.210953176,66.80432912,3.461978854,30.88002142,2062.919114,2051.0734711664
123,123,123,bplustree,555,0.997699425,0,0,0,0.054026118,0.0,0.27163081,0,12885330.61,14124341.47,98.12660469,8.986719788,8.02124834,97.14608234,67.25563701,1046.39,30.82,0.27163081,67.55431394,30.82004286,2082.026851,4.223260024,67.54116963,3.460095023,30.82008563,2081.624632,2072.8187326482002
124,124,124,bplustree,562,0.997851504,0,0,0,0.053530545,0.0,0.271232613,0,12951838.71,12965825.58,98.10244361,8.978853383,7.982142857,97.1799812,67.30456532,1051.401,30.63666667,0.271232613,67.93472579,30.63679762,2081.302446,4.223976607,67.88258103,3.454316786,30.63666667,2079.696008,2061.987533078082
125,125,125,bplustree,570,0.998205962,0,0,0,0.056594399,0.0,0.269096206,0,13022096.68,13127337.73,97.79494128,8.959801265,8.025745257,96.79268293,67.75770054,1036.228,30.94,0.269096206,69.07692591,30.94,2137.240088,4.230588738,69.03964247,3.463859143,30.94001666,2136.087688,2096.4232547076003
126,126,126,bplustree,577,1.0,0,0,0,0.054,0.0,0.267,0,16123915.0,20005598.0,100.0,9.0,8.0,99.0,68.24477778,1.54,30.96333333,0.267,68.49551602,30.96328333,2120.846069,4.237647731,68.45053735,3.464589412,30.96329998,2119.454522,2113.0858024339177
127,127,127,bplustree,585,0.999590909,0,0,0,0.061681818,0.0,0.264590909,0,10306157.59,10569807.64,100.0,9.0,8.0,99.0,68.77931818,115.756,30.37333333,0.264590909,71.52182443,30.37333333,2172.356214,4.245337665,72.22509639,3.445958275,30.37333333,2193.716927,2089.057157291269
128,128,128,bplustree,592,0.995302176,0,0,0,0.056400593,0.0,0.27084273,0,13049049.57,12828970.71,97.96834817,9.019782394,8.893669634,96.99357072,71.32804797,1057.269,29.10666667,0.27084273,69.43052591,29.10666667,2020.891174,4.281211993,69.21169357,3.404746631,29.10666667,2014.521694,2076.1217164845602
129,129,129,bplustree,600,0.997574523,0,0,0,0.05746622,0.0,0.269340897,0,12911033.99,13208581.69,98.52604435,9.06446622,9.016503352,97.56523981,70.26500155,1020.841,28.91333333,0.269340897,72.85934585,28.91347143,2106.616614,4.266405345,72.35744722,3.398304312,28.91333333,2092.09499,2031.5954112481165
130,130,130,bplustree,607,0.99948,0,0,0,0.05746622,0.0,0.267,0,46482.4,54496.8,100.0,9.0,9.0,99.0,70.38572,159.186,29.53,0.267,79.88008361,29.5299381,2358.853924,4.268097849,76.0533422,3.418709807,29.53,2245.855195,2078.4903116
131,131,131,bplustree,615,0.996378968,0,0,0,0.058453869,0.0,0.267003472,0,12486440.68,15043786.59,98.13938492,9.047123016,8.976686508,97.19345238,72.09725,1028.563,29.48666667,0.267003472,71.15302573,29.48669762,2098.067755,4.291790746,71.13341435,3.41728943,29.48666667,2097.487278,2125.9075785736577
132,132,132,bplustree,622,0.997895126,0,0,0,0.058907927,0.0,0.267798621,0,12845423.28,12629970.11,97.38897095,9.008862629,8.934022649,96.46085672,72.27423929,1034.535,29.32666667,0.267798621,73.25379894,29.32666667,2148.289744,4.294209105,72.92902889,3.412027414,29.32666667,2138.765321,2119.5625244856474
133,133,133,bplustree,630,1.0,0,0,0,0.059,0.0,0.268,0,4177644.0,1139357.0,100.0,10.0,9.0,99.0,73.8367519,243.256,28.17333333,0.268,72.99945702,28.17340238,2056.643076,4.3153091,72.58761722,3.37325505,28.17373143,2045.064032,2080.2274232832106
134,134,134,bplustree,637,0.99768062,0,0,0,0.060566408,0.0,0.269686305,0,13435818.85,13284912.8,97.6118863,9.927131783,8.984496124,96.66925065,72.6701385,1007.021,28.45333333,0.269686305,73.90517753,28.45193333,2102.745184,4.299597541,73.66682109,3.38280709,28.45299975,2096.042042,2067.707673877766
135,135,135,bplustree,645,0.997318956,0,0,0,0.061517572,0.0,0.267495208,0,13676302.7,13690668.44,97.63205538,9.939829606,9.125665602,96.71192758,73.00468317,995.795,27.99,0.267495208,74.54777877,27.99098571,2086.665811,4.304128377,74.52648536,3.366950943,27.99,2085.996325,2043.4010819283
136,136,136,bplustree,652,0.99795097,0,0,0,0.061355465,0.0,0.267462717,0,12428474.4,12485825.85,97.93871297,10.00306435,9.028089888,96.99438202,74.0909525,1012.291,28.17333333,0.267462717,74.23700569,28.17274762,2091.460425,4.318700079,74.19023707,3.37325505,28.17333333,2090.186279,2087.389101519697
137,137,137,bplustree,660,0.997476789,0,0,0,0.06336592,0.0,0.269992354,0,13399724.52,13413097.88,97.52157291,9.961223375,9.896231567,96.71982523,76.33728017,1006.837,27.41,0.269992354,74.670918,27.41,2046.729862,4.348176118,74.5108311,3.346741196,27.41,2042.34188,2092.4048494597
138,138,138,bplustree,667,0.996264171,0,0,0,0.063677005,0.0,0.269542781,0,13863728.22,13087663.47,97.48983957,9.965240642,9.886631016,96.47540107,76.50497273,1010.407,27.04,0.269542781,75.17858038,27.03982381,2032.815568,4.350342099,75.034673,3.333632062,27.04,2028.937558,2068.6944626192003
139,139,139,bplustree,675,0.997352397,0,0,0,0.064162854,0.0,0.267600763,0,13010289.17,13108899.68,98.01851852,10.01089325,9.991285403,97.08496732,76.84133497,996.744,26.91666667,0.267600763,76.70466989,26.91661905,2064.630379,4.354672588,76.72624768,3.329223882,26.91666667,2065.214834,2068.3125998653045
140,140,140,bplustree,682,1.0,0,0,0,0.031040208,0.0,0.266,0,3364492.15,3044064.589,100.0,10.0,10.0,99.0,76.69946174,245.906,26.90333333,0.266,83.99747879,26.90334285,2259.812971,4.35284833,79.21460995,3.328746156,26.90333333,2131.137056,2063.4711854228017
141,141,141,bplustree,690,0.997434661,0,0,0,0.065968592,0.0,0.26946046,0,12364754.38,12452394.23,97.35221537,10.87661245,9.914189568,96.34324173,76.97208637,972.045,25.91333333,0.26946046,77.61890658,25.91551666,2011.534067,4.356350896,77.3984441,3.292621827,25.91434584,2005.730048,1994.6033312113598
142,142,142,bplustree,697,0.996513767,0,0,0,0.066139317,0.0,0.26914207,0,13620959.08,16839021.83,97.96200441,10.95704846,9.88876652,96.155837,76.89861013,971.12,26.39,0.26914207,78.21269617,26.38735714,2063.826347,4.355408111,78.10266009,3.310177983,26.3885604,2061.016763,2029.3543213306998
143,143,143,bplustree,705,0.996751897,0,0,0,0.067630473,0.0,0.267936953,0,13313009.54,13193928.4,97.61179218,10.96906013,9.970227671,96.68651489,79.20953357,987.676,25.63333333,0.267936953,79.05475859,25.69909523,2031.63577,4.38464238,78.98196564,3.282163564,25.63924131,2025.037676,2030.404376913635
144,144,144,bplustree,712,0.997095597,0,0,0,0.067465238,0.0,0.267907879,0,13697391.35,13418268.07,97.04403244,10.89281576,9.908458864,96.12224797,79.04212109,987.263,26.47333333,0.267907879,79.66870493,26.45535476,2107.663852,4.38255301,79.66479766,3.313215837,26.47028668,2108.750032,2092.5084187257926
145,145,145,bplustree,720,0.99636706,0,0,0,0.068362001,0.0,0.267432827,0,17744106.98,12796489.61,97.19168072,10.89657111,9.954468803,96.25857223,80.20026588,985.326,25.34,0.267432827,81.19743018,25.34060952,2057.592373,4.396918522,81.25977687,3.271088696,25.34,2059.122746,2032.2747373992001
146,146,146,bplustree,727,0.997743695,0,0,0,0.069183578,0.0,0.267889736,0,13197210.75,13454612.41,97.18533724,10.89442815,9.962463343,96.24985337,82.58036422,1009.459,25.06,0.267889736,80.57842194,25.0600619,2019.300242,4.425808615,80.58998424,3.260401572,25.06,2019.585005,2069.4639273532002
147,147,147,bplustree,735,0.997451381,0,0,0,0.069651861,0.0,0.265106242,0,13151289.15,13120306.21,97.68247299,10.91116447,10.8997599,96.71968788,81.48566807,983.478,25.10333333,0.265106242,82.55207912,25.10333333,2072.332359,4.412624558,82.47888731,3.26206302,25.10333333,2070.495001,2045.561887178948
148,148,148,bplustree,742,0.996360294,0,0,0,0.070145221,0.0,0.265367647,0,13108358.83,16868028.98,97.15931373,10.88480392,10.86703431,96.21384804,82.45304902,995.763,25.76,0.265367647,81.98611837,25.76,2111.962409,4.424284187,81.93428776,3.286908235,25.76,2110.627253,2123.9905427552
149,149,149,bplustree,750,0.997130019,0,0,0,0.070957935,0.0,0.267048438,0,13125045.76,12994127.19,97.65583174,11.05481198,10.97323136,96.69534736,81.47349713,956.184,24.55666667,0.267048438,82.63290933,24.55666667,2029.18881,4.412476995,82.62235927,3.240898209,24.55666667,2028.929736,2000.7175114606116
150,150,150,bplustree,757,0.99695058,0,0,0,0.071298963,0.0,0.266764491,0,13595946.89,13464810.25,97.40695546,10.97376449,10.90787065,96.41122636,82.65769616,973.214,24.7,0.266764491,82.31600376,24.7,2033.205293,4.426733428,82.28837262,3.246490992,24.7,2032.522804,2041.6450951519998
151,151,151,bplustree,765,0.997230999,0,0,0,0.071650509,0.0,0.264802513,0,12933802.04,12931910.05,97.28725314,11.86116098,10.88689408,96.3614602,83.12664213,965.701,24.44666667,0.264802513,85.38972652,24.40833289,2084.22087,4.432323308,84.10233825,3.236584759,24.44666667,2056.021829,2032.1693115484886
152,152,152,bplustree,772,0.997401293,0,0,0,0.072166275,0.0,0.265037603,0,13197033.68,13157787.96,97.88425382,11.9506463,11.02408931,96.9559342,83.6203537,971.708,24.54333333,0.265037603,83.6118321,24.54333333,2052.113066,4.438174825,83.38648457,3.240376356,24.54333333,2046.582286,2052.322214031599
153,153,153,bplustree,780,0.99699013,0,0,0,0.074117212,0.0,0.266829735,0,13422179.25,13618517.36,97.15977791,11.86428131,10.95681678,96.18692165,84.51078655,954.375,23.63666667,0.266829735,84.63793655,23.63666667,2000.558694,4.448642526,84.57533394,3.204235848,23.63666667,1999.078977,1997.5532917018695
